140819,"1","0",18
140819,"26536","7207552",68826
140819,"27853","10061889",1
140819,"27853","10375044",8
140819,"27853","10375048",4
140819,"27853","10375052",1
140819,"27853","10530223",1
140819,"27853","10613604",1
140819,"27853","10613610",5
140819,"27853","10613620",1
140819,"27853","10725633",1
140819,"27853","10725635",1
140819,"27853","10725637",1
140819,"27853","10725640",1
140819,"27853","10725644",1
140819,"27853","10725645",1
140819,"27853","10725653",8
140819,"27853","10725657",4
140819,"27853","9967229",2
140819,"27853","9967255",3
140819,"33029","9983236",1
140819,"37344","10019074",2
140819,"37344","10019075",8
140819,"37344","10291671",3
140819,"37344","10291676",3
140819,"37344","10291678",2
140819,"37344","10291683",1
140819,"37344","10291860",4
140819,"37344","10495716",2
140819,"37344","10526808",5
140819,"37344","10526809",2
140819,"37344","10526810",1
140819,"37344","10526812",1
140819,"37344","10526822",8
140819,"37344","10526824",1
140819,"37344","10526825",1
140819,"37344","10526827",2
140819,"37344","10526831",1
140819,"37344","10583029",2
140819,"37344","9975915",7
140819,"37344","9975916",13
140819,"4","0",35
140819,"43156","10430095",9
140819,"43156","9975569",9
140819,"43156","9975652",1
140819,"44288","10345890",1
140819,"44288","10345895",3
140819,"49499","9787360",15
140819,"49864","9929589",1
140819,"49864","9929593",2
140819,"49864","9947388",1
140819,"49864","9947393",2
140819,"49864","9947396",1
140819,"49864","9947404",1
140819,"49864","9947408",1
140819,"49864","9947409",1
140819,"49864","9947468",1
140819,"49864","9947474",1
140819,"49864","9967643",2
140819,"49864","9967647",1
140819,"49976","10346900",2
140819,"49976","10346978",3
140819,"49976","10346983",4
140819,"49976","10384424",2
140819,"49976","10384425",1
140819,"49976","10384426",5
140819,"49976","10384427",7
140819,"66166","10375063",1
140819,"66166","10375068",6
140819,"66166","10404572",1
140819,"66166","10404867",2
140819,"66166","10601234",1
140819,"66166","10613632",1
140819,"66166","10613640",1
140819,"66166","10725620",2
140819,"66166","9957078",5
140819,"66166","9957079",1
140819,"66166","9957098",2
140819,"66166","9957100",1
140819,"70689","10613527",1
140819,"70689","10613528",2
140819,"70689","10613529",15
140819,"70689","10613530",5
140819,"70689","10613531",12
140819,"70689","9930851",1
140819,"70689","9967616",1
140819,"70689","9967623",1
140819,"70689","9967625",1
140819,"70689","9967626",2
140819,"74239","9964903",6
140819,"74239","9964904",88
140819,"74239","9964905",10
140819,"74239","9964906",18
140819,"74239","9964907",8
140819,"76072","8406594",21445
140819,"82753","10031554",33
140819,"82753","10402834",4
140819,"82753","10613532",6
140819,"82753","10613533",5
140819,"89424","10020254",1
140819,"89424","10393543",1
140819,"89424","10393574",1
140819,"89424","10393586",2
140819,"89424","10430109",1
140819,"89424","10430121",1
140819,"89424","10430225",1
140819,"89424","10430326",1
140819,"89424","10513266",1
140819,"89424","10513291",2
140819,"89424","9984709",1
