140816,"10166869","0",2
140816,"10166870","0",6
140816,"10166871","0",10
140816,"10166872","0",21
140816,"10166873","0",1
140816,"10166874","0",4
140816,"10166877","0",1
140816,"10166881","0",3
140816,"10166882","0",6
140816,"10166890","0",10
140816,"10166891","0",25
140816,"10166892","0",3
140816,"10166893","0",5
140816,"10166894","0",9
140816,"10166899","0",2
140816,"10166900","0",6
140816,"10166901","0",10
140816,"10166902","0",26
140816,"10166903","0",33
140816,"10166905","0",4
140816,"10166906","0",1
140816,"10166908","0",18
140816,"10166909","0",9
140816,"10166910","0",23
140816,"10166911","0",42
140816,"10166912","0",7
140816,"10166913","0",1
140816,"10166914","0",6
140816,"10166915","0",2
140816,"10166917","0",91
140816,"10166918","0",58
140816,"10166919","0",5
140816,"10166920","0",5
140816,"10166925","0",20
140816,"10166926","0",47
140816,"10166927","0",4
140816,"10166928","0",53
140816,"10166929","0",6
140816,"10166931","0",1
140816,"10166932","0",1
140816,"10166935","0",2
140816,"10166936","0",7
140816,"10166937","0",3
140816,"10166938","0",4
140816,"10166939","0",6
140816,"10166943","0",1
140816,"10166944","0",1
140816,"10166945","0",2
140816,"10166947","0",9
140816,"10166948","0",14
140816,"10166949","0",45
140816,"10166950","0",4
140816,"10175931","0",2
140816,"10175932","0",5
140816,"10175933","0",3
140816,"10175934","0",2
140816,"10175935","0",1
140816,"10212918","0",1
140816,"10212919","0",1
140816,"10212924","0",18
140816,"10212927","0",1
140816,"10212937","0",2
140816,"10212938","0",3
140816,"10213024","0",5
140816,"10213025","0",7
140816,"10213817","0",1
140816,"10216956","0",24
140816,"10216957","0",5
140816,"10216959","0",9
140816,"10216961","0",1
140816,"10217051","0",12
140816,"10217052","0",2
140816,"10217053","0",18
140816,"10217055","0",2
140816,"10217056","0",49
140816,"10230644","0",2
140816,"10230655","0",7
140816,"10230659","0",52
140816,"10230661","0",1
140816,"10230686","0",2
140816,"10230697","0",1
140816,"10230699","0",9
140816,"10249783","0",24
140816,"10249784","0",5
140816,"10249785","0",14
140816,"10259555","0",1
140816,"10259607","0",7
140816,"10273321","0",8
140816,"10273322","0",8
140816,"10273323","0",4
140816,"10273324","0",2
140816,"10273325","0",1
140816,"10273326","0",15
140816,"10273328","0",1
140816,"10273391","0",2
140816,"304269","26536",6572
140816,"307761","30768",7
140816,"307761","33353",1
140816,"307761","33354",250
140816,"307761","70689",71
140816,"355827","76072",4594
140816,"358278","74019",17
140816,"405642","30769",4
140816,"405642","87632",15
140816,"409629","27848",12
140816,"409629","28950",35
140816,"409629","33029",182
140816,"409629","37344",6549
140816,"409629","49499",250
140816,"409629","70689",8286
140816,"409629","74019",27
140816,"409629","74239",3
140816,"409629","82753",3691
140816,"421670","66166",401
140816,"422046","30768",2
140816,"422046","89424",63
140816,"422155","27853",483
140816,"422474","43156",3
140816,"424075","89424",10
140816,"436483","49976",3
140816,"439347","89424",139
140816,"439576","43156",7
