140801,"0",1352
140801,"26536",61643
140801,"27848",37
140801,"27853",715
140801,"28950",41
140801,"30768",6
140801,"30769",12
140801,"33029",2
140801,"33354",11
140801,"37344",116030
140801,"43156",86
140801,"44288",17
140801,"49499",334
140801,"49864",79
140801,"49976",11
140801,"66166",362
140801,"70689",50
140801,"74239",14
140801,"76072",18043
140801,"82753",3
140801,"87632",13
140801,"89424",276
140801,"89619",10
140802,"0",960
140802,"26536",47491
140802,"27848",27
140802,"27853",752
140802,"28950",43
140802,"30768",8
140802,"30769",2
140802,"33354",15
140802,"37344",166184
140802,"43156",74
140802,"44288",16
140802,"49499",344
140802,"49864",72
140802,"49976",11
140802,"66166",519
140802,"70689",37
140802,"74019",3
140802,"76072",17398
140802,"82753",2
140802,"87632",11
140802,"89424",339
140802,"89619",8
140803,"0",938
140803,"26536",34913
140803,"27848",18
140803,"27853",745
140803,"28950",48
140803,"30768",6
140803,"30769",16
140803,"33029",1
140803,"33354",269
140803,"37344",167234
140803,"43156",24
140803,"44288",4
140803,"49499",379
140803,"49864",53
140803,"49976",4
140803,"50527",1
140803,"66166",507
140803,"70689",96
140803,"74019",45
140803,"76072",17588
140803,"82753",2
140803,"87632",14
140803,"89424",392
140803,"89619",11
140804,"0",1544
140804,"26536",38046
140804,"27848",24
140804,"27853",1112
140804,"28950",52
140804,"30768",7
140804,"30769",17
140804,"33029",1
140804,"33354",106
140804,"37344",161152
140804,"43156",86
140804,"44288",6
140804,"49499",365
140804,"49864",61
140804,"49976",2
140804,"66166",615
140804,"70689",27
140804,"74239",7
140804,"76072",26318
140804,"82753",1
140804,"87632",16
140804,"89424",1114
140805,"0",1139
140805,"26536",39009
140805,"27848",36
140805,"27853",899
140805,"28950",54
140805,"30768",7
140805,"30769",7
140805,"33029",170
140805,"33354",44
140805,"37344",197745
140805,"43156",55
140805,"49499",408
140805,"49864",67
140805,"49976",2
140805,"66166",645
140805,"70689",7382
140805,"74239",2
140805,"76072",22746
140805,"82753",11586
140805,"87632",14
140805,"89424",749
140805,"89619",3
140806,"0",1272
140806,"26536",41420
140806,"27848",27
140806,"27853",833
140806,"28950",45
140806,"30768",8
140806,"30769",17
140806,"33029",195
140806,"33354",9
140806,"37344",196211
140806,"43156",50
140806,"44288",1
140806,"49499",372
140806,"49864",17
140806,"49976",5
140806,"66166",485
140806,"70689",28277
140806,"76072",21410
140806,"82753",35135
140806,"87632",13
140806,"89424",575
140806,"89619",3
140807,"0",1238
140807,"26536",46729
140807,"27848",41
140807,"27853",799
140807,"28950",48
140807,"30768",11
140807,"30769",9
140807,"33029",179
140807,"33354",8
140807,"37344",180152
140807,"43156",36
140807,"49499",391
140807,"49976",3
140807,"66166",453
140807,"70689",26046
140807,"76072",21728
140807,"82753",18386
140807,"87632",13
140807,"89424",525
140808,"0",1095
140808,"26536",32623
140808,"27848",28
140808,"27853",621
140808,"28950",46
140808,"30768",8
140808,"30769",12
140808,"33029",162
140808,"33354",13
140808,"37344",177163
140808,"39858",8
140808,"43156",44
140808,"44288",1
140808,"49499",403
140808,"49864",2
140808,"49976",6
140808,"66166",400
140808,"70689",23505
140808,"76072",18363
140808,"82753",16149
140808,"87632",12
140808,"89424",369
140808,"89619",1
140809,"0",1207
140809,"26536",37161
140809,"27848",24
140809,"27853",634
140809,"28950",50
140809,"30768",8
140809,"30769",23
140809,"33029",180
140809,"33354",12
140809,"37344",175062
140809,"43156",19
140809,"49499",438
140809,"49864",1
140809,"49976",6
140809,"66166",422
140809,"70689",14102
140809,"74019",2
140809,"74239",8
140809,"76072",18239
140809,"82753",18503
140809,"87632",6
140809,"89424",398
140810,"0",1361
140810,"26536",39077
140810,"27848",9
140810,"27853",590
140810,"28950",34
140810,"30768",6
140810,"30769",16
140810,"33029",137
140810,"33354",166
140810,"37344",178983
140810,"43156",14
140810,"49499",482
140810,"49864",4
140810,"49976",3
140810,"66166",410
140810,"70689",17615
140810,"74019",46
140810,"74239",6
140810,"76072",20552
140810,"82753",19598
140810,"87632",10
140810,"89424",508
140811,"0",1171
140811,"26536",79705
140811,"27848",15
140811,"27853",659
140811,"28950",41
140811,"30768",6
140811,"30769",17
140811,"33029",168
140811,"37344",167611
140811,"43156",24
140811,"44288",1
140811,"49499",356
140811,"49976",5
140811,"66166",412
140811,"70689",32625
140811,"74239",10
140811,"76072",18755
140811,"82753",18452
140811,"87632",13
140811,"89424",412
140811,"89619",6
140812,"0",1110
140812,"26536",90008
140812,"27848",26
140812,"27853",656
140812,"28950",37
140812,"30768",10
140812,"30769",5
140812,"33029",171
140812,"37344",151154
140812,"43156",24
140812,"49499",371
140812,"49976",1
140812,"66166",370
140812,"70689",38438
140812,"76072",18704
140812,"82753",13630
140812,"87632",9
140812,"89424",334
140813,"0",1043
140813,"26536",70544
140813,"27848",22
140813,"27853",576
140813,"28950",27
140813,"30768",9
140813,"30769",8
140813,"33029",202
140813,"37344",145535
140813,"43156",11
140813,"44288",1
140813,"49499",267
140813,"66166",341
140813,"70689",43555
140813,"76072",17677
140813,"82753",15448
140813,"87632",7
140813,"89424",322
140814,"0",1030
140814,"26536",69308
140814,"27848",25
140814,"27853",517
140814,"28950",40
140814,"30768",14
140814,"30769",14
140814,"33029",191
140814,"33354",140
140814,"37344",145246
140814,"43156",4
140814,"49499",282
140814,"49976",2
140814,"66166",399
140814,"70689",46043
140814,"74019",34
140814,"74239",4
140814,"76072",17562
140814,"82753",17380
140814,"87632",7
140814,"89424",413
140815,"0",990
140815,"26536",66727
140815,"27848",29
140815,"27853",526
140815,"28950",41
140815,"30768",7
140815,"30769",13
140815,"33029",183
140815,"33354",411
140815,"37344",131865
140815,"43156",11
140815,"44288",3
140815,"49499",254
140815,"49976",3
140815,"66166",374
140815,"70689",23731
140815,"74019",50
140815,"74239",6
140815,"76072",17191
140815,"82753",17312
140815,"87632",5
140815,"89424",397
140816,"0",1139
140816,"26536",85584
140816,"27848",12
140816,"27853",548
140816,"28950",36
140816,"30768",12
140816,"30769",13
140816,"33029",193
140816,"33353",2
140816,"33354",495
140816,"37344",23103
140816,"43156",12
140816,"49499",272
140816,"49976",6
140816,"66166",448
140816,"70689",20891
140816,"74019",87
140816,"74239",3
140816,"76072",16965
140816,"82753",5826
140816,"87632",17
140816,"89424",326
140817,"0",1219
140817,"26536",69022
140817,"27848",23
140817,"27853",600
140817,"28950",49
140817,"30768",8
140817,"30769",20
140817,"33029",176
140817,"37344",4229
140817,"43156",8
140817,"44288",6
140817,"49499",300
140817,"49976",2
140817,"66166",411
140817,"70689",19131
140817,"74239",5
140817,"76072",18240
140817,"82753",5177
140817,"87632",8
140817,"89424",354
140818,"0",1573
140818,"26536",87618
140818,"27848",23
140818,"27853",747
140818,"28950",53
140818,"30768",11
140818,"30769",10
140818,"33029",345
140818,"37344",6569
140818,"43156",10
140818,"49499",304
140818,"66166",429
140818,"70689",19141
140818,"76072",22448
140818,"82753",6534
140818,"87632",19
140818,"89424",466
140819,"0",1504
140819,"26536",84009
140819,"27848",26
140819,"27853",755
140819,"28950",41
140819,"30768",6
140819,"30769",22
140819,"33029",349
140819,"37344",7219
140819,"43156",42
140819,"49499",335
140819,"49864",2
