140801,1
140802,1
140803,0
140804,0
140805,0
140806,0
140807,0
140808,1
140809,0
140810,0
140811,0
140812,0
140813,0
140814,0
140815,0
140816,0
140817,0
140818,0
140819,1
140820,0
140821,0
140822,0
140823,0
140824,0
140825,1
140826,0
140827,0
140828,0
140829,0
140830,0
140831,0
