140801,0,3,17899
140801,10166869,1,2
140801,10166870,1,5
140801,10166871,1,17
140801,10166872,1,25
140801,10166874,1,2
140801,10166877,1,7
140801,10166881,1,12
140801,10166882,1,11
140801,10166886,1,1
140801,10166886,4,1
140801,10166888,1,2
140801,10166890,1,29
140801,10166891,1,41
140801,10166892,1,23
140801,10166894,1,28
140801,10166894,4,1
140801,10166896,1,1
140801,10166897,1,8
140801,10166898,1,1
140801,10166899,1,8
140801,10166900,1,4
140801,10166900,4,1
140801,10166901,1,13
140801,10166903,1,21
140801,10166905,1,1
140801,10166908,1,23
140801,10166911,1,27
140801,10166912,1,5
140801,10166913,1,4
140801,10166913,4,1
140801,10166914,1,7
140801,10166915,1,2
140801,10166918,1,67
140801,10166918,4,1
140801,10166919,1,4
140801,10166920,1,6
140801,10166921,1,18
140801,10166922,1,15
140801,10166923,1,3
140801,10166925,1,30
140801,10166925,4,1
140801,10166927,1,14
140801,10166927,4,1
140801,10166928,1,104
140801,10166928,4,4
140801,10166929,1,41
140801,10166929,4,2
140801,10166930,1,1
140801,10166931,1,1
140801,10166933,1,1
140801,10166935,1,15
140801,10166935,4,1
140801,10166936,1,17
140801,10166937,1,18
140801,10166937,4,2
140801,10166938,1,8
140801,10166939,1,4
140801,10166940,1,2
140801,10166942,1,7
140801,10166943,1,5
140801,10166944,1,2
140801,10166945,1,3
140801,10166946,1,1
140801,10166947,1,20
140801,10166948,1,12
140801,10166948,4,2
140801,10166949,1,19
140801,10166950,1,8
140801,10175930,1,1
140801,10175932,1,5
140801,10175933,1,6
140801,10175934,1,4
140801,10212918,1,1
140801,10212921,1,1
140801,10212924,1,11
140801,10212927,1,2
140801,10212938,1,2
140801,10213024,1,2
140801,10213272,1,1
140801,10213811,1,9
140801,10213811,4,1
140801,10213812,1,4
140801,10213813,1,4
140801,10213813,4,2
140801,10213814,1,4
140801,10213817,1,1
140801,10216955,1,4
140801,10216956,1,43
140801,10216957,1,11
140801,10216959,1,30
140801,10216961,1,2
140801,10217051,1,11
140801,10217053,1,20
140801,10217054,1,4
140801,10217055,1,9
140801,10217056,1,205
140801,10217056,4,3
140801,10217057,1,1
140801,10217058,1,7
140801,10230653,1,1
140801,10230655,1,6
140801,10230655,4,4
140801,10230659,1,43
140801,10230661,1,1
140801,10230686,1,6
140801,10230687,1,4
140801,10230688,1,2
140801,10230699,1,8
140801,10249783,1,31
140801,10249783,4,1
140801,10249784,1,16
140801,10249785,1,52
140801,10249785,4,3
140801,10259607,1,1
140801,304269,1,61643
140801,304269,4,49897
140801,307761,1,15
140801,307761,2,103
140801,355827,1,18043
140801,355827,2,81702
140801,355827,4,16284
140801,405642,1,25
140801,405642,2,25
140801,405642,4,1
140801,409629,1,116600
140801,409629,2,691613
140801,409629,4,215
140801,421670,1,362
140801,421670,2,362
140801,421670,4,14
140801,422046,1,14
140801,422046,2,14
140801,422155,1,715
140801,422155,2,715
140801,422155,4,31
140801,422474,1,22
140801,422474,2,22
140801,422474,4,13
140801,422935,4,7
140801,424075,1,14
140801,424075,2,14
140801,431241,1,6
140801,431241,2,6
140801,431241,4,5
140801,436483,1,28
140801,436483,2,9
140801,436483,4,37
140801,439347,1,250
140801,439347,2,250
140801,439347,4,6
140801,439576,1,58
140801,439576,2,58
140801,439576,4,16
