"10007414383733040458","5b0963ca-def5-421e-b180-0738ad0d285a"
"10023518493065569618","3f3e7c40-cf87-43ca-b3f2-c006c1396c32"
"10087460883065569618","1b59c9c1-25e4-4db7-895a-a480aa2f6c1a"
"1009344149552292640","870e9de1-9926-43a9-8684-172e3438529e"
"10096599753065569618","0f43e212-1cf8-483b-9a5c-8b2a468c9990"
"10096795093733040458","489931a4-2650-4430-903a-888b8d0b28cb"
"101429827192697484","a8a8eada-d6db-4f2d-97ff-722c6a018e3d"
"10153493993733040458","ccdb7554-ba49-4040-ac32-8c15c0d108ff"
"10165626923733040458","f9e47f28-494e-4b6f-a42b-909b558e949c"
"10237981533733040458","e78820f7-2d98-4a91-8664-53ffe3678ff5"
"10263421163065569618","fb9a9723-19f4-4d5a-a1c1-67c0b02b95f3"
"10264626861731340158","7f9ea5a3-ddf4-4b64-a60c-52556054c4c6"
"10292989203065569618","edec997f-c01c-44a6-a942-9376becbd867"
"10309953753733040458","6ab28cda-3138-476e-bffa-ab4278f9c0f0"
"10362008213733040458","6a170a09-e7d6-48e9-b859-e6b614077f07"
"10363029483733040458","4428dacc-9354-4a6b-84ae-90be4fc40f81"
"16945810323733040458","65eb14cc-9fe9-4390-b17f-b35e541e1cbf"
"17036782413977790791","ad453088-6c0d-4cc0-8e08-1f868fea1f35"
"17037014973065569618","44513192-c123-4a06-94ca-3dfda97d8abb"
"17037266253065569618","4fafd512-f417-4eac-a731-15e275d43cfb"
"17039043013733040458","33c702b6-8f76-41d4-9e05-a79a2fa097d0"
"17831696963977790791","a0dcb8ee-297a-4087-96a3-213f204723bd"
"17867963541604193150","6f68bdc6-d931-41f4-b825-2f7b8b4b7832"
"17868012863065569618","1051d3dd-3e94-41a0-b4cc-31166d91797d"
"17868425352142535983","4e821118-8b0d-4171-ad93-2d5ed92427ab"
"17868449443435471526","5504f720-5675-4296-ab5b-4fa5701312f2"
"17868664803065569618","5c018a44-86e6-40de-bd45-6f9bca99efd7"
"17868691623435471526","26b3d442-bda5-48be-b6de-7eb1c2357ee7"
"17869512933887210212","2ed6eef9-146f-40ed-bd4a-8984e28685b8"
"178695149692697484","a5361c1f-c5e0-4b51-a242-fa48839b2625"
"1786953833552292640","1954aaa5-78c3-4c2e-b85a-85a7b29cc48e"
"17869551653887210212","2ed6eef9-146f-40ed-bd4a-8984e28685b8"
"17870388453887210212","0da97234-e075-4f49-8e09-0677b57f34c9"
"17870530002240334252","5bd73b29-adf5-48d6-8383-0ff16912b261"
"17880535351549560170","8b9b42fd-b19a-4b91-859d-7c1f35f9cb6e"
"17886754653733040458","c8b7b3ce-9496-4913-8ec9-57b039a4d16f"
