140801,7707
140802,6768
140803,6908
140804,9578
140805,8612
140806,8741
140807,8048
140808,7692
140809,7018
140810,7610
140811,7700
140812,7335
140813,6845
140814,6546
140815,6611
140816,6416
140817,6597
140818,7901
140819,8186
140820,7684
140821,8058
140822,7834
140823,6898
140824,7811
140825,9220
140826,9536
140827,9069
140828,8704
140829,8490
140830,6695
140831,6887
