140801,304269,1,111540
140801,307761,1,11
140801,355827,1,34327
140801,409629,1,116208
140801,436483,1,53
140802,304269,1,85582
140802,307761,1,14
140802,355827,1,33163
140802,409629,1,166464
140802,436483,1,37
140803,304269,1,63624
140803,307761,1,327
140803,355827,1,33777
140803,358278,1,1
140803,409629,1,167569
140803,436483,1,52
140804,304269,1,69714
140804,307761,1,132
140804,355827,1,50345
140804,358278,1,1
140804,409629,1,161502
140804,436483,1,24
140805,304269,1,70712
140805,307761,1,63
140805,355827,1,43207
140805,358278,1,1
140805,409629,1,216956
140805,436483,1,39
140806,304269,1,75396
140806,307761,1,10
140806,355827,1,40919
140806,358278,1,4
140806,409629,1,259866
140806,436483,1,74
140807,304269,1,84927
140807,307761,1,8
140807,355827,1,41521
140807,358278,1,6
140807,409629,1,224704
140807,436483,1,33
140808,304269,1,60233
140808,307761,1,130
140808,355827,1,35224
140808,358278,1,213
140808,409629,1,216662
140808,436483,1,28
140809,304269,1,68638
140809,307761,1,13
140809,355827,1,35114
140809,409629,1,207819
140809,436483,1,28
140810,304269,1,73286
140810,307761,1,190
140810,355827,1,39251
140810,358278,1,5
140810,409629,1,216400
140810,436483,1,62
140811,304269,1,145419
140811,307761,1,155
140811,355827,1,35654
140811,358278,1,261
140811,409629,1,218373
140811,436483,1,34
140812,304269,1,162291
140812,355827,1,35553
140812,358278,1,2
140812,409629,1,203407
140812,436483,1,29
140813,304269,1,126740
140813,355827,1,33543
140813,409629,1,204816
140813,436483,1,68
140814,304269,1,124155
140814,307761,1,99
140814,355827,1,33396
140814,358278,1,10
140814,409629,1,208723
140814,436483,1,40
140815,304269,1,120204
140815,307761,1,279
140815,355827,1,32597
140815,358278,1,9
140815,409629,1,172869
140815,436483,1,32
140816,304269,1,154404
140816,307761,1,322
140816,355827,1,32457
140816,358278,1,17
140816,409629,1,49783
140816,436483,1,24
140817,304269,1,123799
140817,355827,1,34787
140817,409629,1,28642
140817,436483,1,42
140818,304269,1,158861
140818,355827,1,42888
140818,409629,1,32341
140818,436483,1,30
140819,304269,1,152835
140819,355827,1,45164
140819,409629,1,25749
140819,436483,1,32
140820,304269,1,109390
140820,355827,1,42405
140820,409629,1,22985
140820,436483,1,30
140821,304269,1,208417
140821,307761,1,78
140821,355827,1,43386
140821,358278,1,9
140821,409629,1,17024
140821,436483,1,21
140822,304269,1,179552
140822,307761,1,249
140822,355827,1,37918
140822,358278,1,11
140822,409629,1,14407
140822,436483,1,38
140823,304269,1,63062
140823,307761,1,281
140823,355827,1,37261
140823,358278,1,12
140823,409629,1,9988
140823,436483,1,44
140824,304269,1,64438
140824,307761,1,57
140824,355827,1,44147
140824,358278,1,4
140824,409629,1,9399
140824,436483,1,85
140825,304269,1,63134
140825,355827,1,49074
140825,409629,1,11231
140825,436483,1,55
140826,304269,1,64809
140826,355827,1,53082
140826,409629,1,9063
140826,436483,1,62
140827,304269,1,60419
140827,355827,1,51943
140827,409629,1,9329
140827,436483,1,68
140828,304269,1,58354
140828,307761,1,69
140828,355827,1,51693
140828,358278,1,8
140828,409629,1,9530
140828,436483,1,32
140828,451764,1,9
140829,304269,1,60727
140829,307761,1,231
140829,355827,1,43012
140829,358278,1,8
140829,409629,1,9580
140829,436483,1,34
140829,451764,1,22
140829,451915,1,166
140830,304269,1,61322
140830,307761,1,269
140830,355827,1,35403
140830,358278,1,14
140830,409629,1,7811
140830,436483,1,28
140831,304269,1,61061
140831,307761,1,78
140831,355827,1,37933
140831,358278,1,4
140831,409629,1,7620
140831,436483,1,29
