140801,5524
140802,5106
140803,5076
140804,7176
140805,6403
140806,6051
140807,6001
140808,5367
140809,5148
140810,5306
140811,5405
140812,5223
140813,4641
140814,4625
140815,4685
140816,5063
140817,5095
140818,6159
140819,6293
140820,5880
140821,6030
140822,5532
140823,5415
140824,5764
140825,6617
140826,6736
140827,6638
140828,6612
140829,5732
140830,5095
140831,5250
