140829,"10166869","0",9
140829,"10166870","0",18
140829,"10166871","0",18
140829,"10166872","0",22
140829,"10166881","0",8
140829,"10166882","0",17
140829,"10166885","0",2
140829,"10166888","0",1
140829,"10166889","0",3
140829,"10166890","0",10
140829,"10166891","0",38
140829,"10166892","0",3
140829,"10166893","0",11
140829,"10166894","0",7
140829,"10166899","0",1
140829,"10166900","0",6
140829,"10166901","0",24
140829,"10166902","0",48
140829,"10166903","0",67
140829,"10166904","0",2
140829,"10166905","0",4
140829,"10166907","0",1
140829,"10166908","0",24
140829,"10166909","0",14
140829,"10166910","0",17
140829,"10166911","0",67
140829,"10166912","0",5
140829,"10166914","0",14
140829,"10166915","0",3
140829,"10166917","0",143
140829,"10166918","0",49
140829,"10166919","0",3
140829,"10166920","0",4
140829,"10166923","0",1
140829,"10166925","0",45
140829,"10166926","0",69
140829,"10166927","0",5
140829,"10166928","0",92
140829,"10166929","0",25
140829,"10166930","0",3
140829,"10166931","0",1
140829,"10166934","0",1
140829,"10166935","0",9
140829,"10166936","0",17
140829,"10166937","0",15
140829,"10166938","0",6
140829,"10166939","0",10
140829,"10166940","0",2
140829,"10166943","0",2
140829,"10166944","0",2
140829,"10166945","0",1
140829,"10166946","0",1
140829,"10166947","0",26
140829,"10166948","0",15
140829,"10166949","0",59
140829,"10166950","0",9
140829,"10175929","0",1
140829,"10175931","0",4
140829,"10175932","0",15
140829,"10175933","0",5
140829,"10175934","0",2
140829,"10175935","0",1
140829,"10212921","0",1
140829,"10212924","0",10
140829,"10212925","0",1
140829,"10212927","0",3
140829,"10212937","0",5
140829,"10212938","0",6
140829,"10213024","0",8
140829,"10213025","0",8
140829,"10213273","0",1
140829,"10216956","0",35
140829,"10216957","0",3
140829,"10216959","0",7
140829,"10216960","0",1
140829,"10216961","0",1
140829,"10217051","0",4
140829,"10217052","0",1
140829,"10217053","0",16
140829,"10217055","0",7
140829,"10217056","0",95
140829,"10230644","0",2
140829,"10230654","0",2
140829,"10230655","0",7
140829,"10230658","0",1
140829,"10230659","0",83
140829,"10230661","0",1
140829,"10230686","0",4
140829,"10230687","0",3
140829,"10230688","0",2
140829,"10230691","0",3
140829,"10230699","0",12
140829,"10259607","0",1
140829,"10273321","0",12
140829,"10273322","0",11
140829,"10273323","0",4
140829,"10273324","0",4
140829,"10273325","0",1
140829,"10273326","0",31
140829,"10273328","0",7
140829,"10273329","0",5
140829,"10273391","0",1
