140806,10166869,0,3,1
140806,10166870,0,3,7
140806,10166871,0,3,10
140806,10166872,0,3,27
140806,10166874,1,3,1
140806,10166877,0,3,3
140806,10166881,0,3,17
140806,10166881,1,3,1
140806,10166882,0,3,24
140806,10166882,1,3,1
140806,10166885,0,3,1
140806,10166887,0,3,1
140806,10166888,0,3,1
140806,10166889,0,3,1
140806,10166890,0,3,8
140806,10166891,0,3,29
140806,10166892,0,3,8
140806,10166893,0,3,16
140806,10166894,0,3,12
140806,10166899,0,3,2
140806,10166900,0,3,3
140806,10166900,1,3,1
140806,10166901,0,3,12
140806,10166902,0,3,44
140806,10166903,0,3,43
140806,10166905,0,3,8
140806,10166908,0,3,19
140806,10166909,0,3,12
140806,10166910,0,3,16
140806,10166911,0,3,23
140806,10166911,4,3,1
140806,10166912,0,3,9
140806,10166912,4,3,1
140806,10166914,0,3,4
140806,10166915,0,3,1
140806,10166917,0,3,105
140806,10166917,4,3,1
140806,10166918,0,3,35
140806,10166919,0,3,9
140806,10166925,0,3,28
140806,10166925,4,3,2
140806,10166926,0,3,85
140806,10166927,0,3,10
140806,10166928,0,3,75
140806,10166928,4,3,1
140806,10166929,0,3,31
140806,10166930,0,3,1
140806,10166933,0,3,1
140806,10166934,0,3,8
140806,10166934,4,3,3
140806,10166935,0,3,12
140806,10166935,4,3,2
140806,10166936,0,3,14
140806,10166937,0,3,14
140806,10166938,0,3,11
140806,10166939,0,3,3
140806,10166940,0,3,1
140806,10166942,0,3,1
140806,10166943,0,3,1
140806,10166944,0,3,3
140806,10166945,0,3,2
140806,10166946,0,3,1
140806,10166947,0,3,25
140806,10166947,4,3,1
140806,10166948,0,3,15
140806,10166949,0,3,14
140806,10175932,0,3,6
140806,10175933,0,3,7
140806,10175935,0,3,4
140806,10175936,0,3,1
140806,10175936,4,3,1
140806,10212918,0,3,3
140806,10212924,0,3,15
140806,10212927,0,3,1
140806,10212938,0,3,3
140806,10213024,0,3,10
140806,10213025,0,3,1
140806,10213273,0,3,1
140806,10213811,0,3,11
140806,10213811,1,3,1
140806,10213812,0,3,1
140806,10213813,0,3,3
140806,10213814,0,3,3
140806,10213815,0,3,1
140806,10216956,0,3,19
140806,10216956,1,3,1
140806,10216957,0,3,5
140806,10216959,0,3,26
140806,10217051,0,3,7
140806,10217052,0,3,1
140806,10217053,0,3,20
140806,10217053,4,3,1
140806,10217055,0,3,6
140806,10217056,0,3,68
140806,10230654,0,3,1
140806,10230655,0,3,7
140806,10230659,0,3,66
140806,10230659,1,3,3
140806,10230661,0,3,2
140806,10230682,0,3,3
140806,10230686,0,3,1
140806,10230686,4,3,2
140806,10230687,0,3,3
140806,10230688,0,3,2
140806,10230691,0,3,2
140806,10230699,0,3,17
140806,10249783,0,3,34
140806,10249783,1,3,1
140806,10249784,0,3,3
140806,10249785,0,3,33
140806,10249785,1,3,5
140806,10259607,0,3,8
140806,307761,30768,2,6
140806,405642,30769,2,18
140806,405642,87632,2,13
140806,409629,27848,2,27
140806,409629,28950,2,45
140806,409629,33029,2,197
140806,409629,37344,2,84
140806,409629,49499,2,376
140806,409629,70689,2,53
140806,409629,82753,2,59
140806,409629,89619,2,3
140806,421670,66166,2,507
140806,422046,30768,2,2
140806,422046,89424,2,205
140806,422155,27853,2,863
140806,422174,43156,2,6
140806,422474,43156,2,13
140806,422935,89424,2,1
140806,423771,43156,2,2
140806,424032,43156,2,4
140806,424075,89424,2,83
140806,431241,43156,2,6
140806,436483,44288,2,1
140806,436483,49976,2,9
140806,439347,89424,2,296
140806,439576,43156,2,23
