140807,0,0,0,21438
140807,10166869,0,3,2
140807,10166870,0,3,7
140807,10166871,0,3,15
140807,10166872,0,3,32
140807,10166872,1,3,2
140807,10166881,0,3,15
140807,10166882,0,3,19
140807,10166882,1,3,1
140807,10166884,1,3,1
140807,10166885,0,3,6
140807,10166885,1,3,1
140807,10166889,0,3,1
140807,10166890,0,3,7
140807,10166891,0,3,28
140807,10166892,0,3,10
140807,10166893,0,3,8
140807,10166894,0,3,11
140807,10166895,1,3,1
140807,10166896,0,3,2
140807,10166899,0,3,1
140807,10166900,0,3,6
140807,10166901,0,3,12
140807,10166902,0,3,31
140807,10166902,1,3,1
140807,10166903,0,3,42
140807,10166904,0,3,1
140807,10166905,0,3,4
140807,10166907,0,3,1
140807,10166908,0,3,19
140807,10166908,1,3,1
140807,10166909,0,3,7
140807,10166910,0,3,16
140807,10166911,0,3,26
140807,10166912,0,3,8
140807,10166914,0,3,4
140807,10166915,0,3,2
140807,10166917,0,3,130
140807,10166918,0,3,57
140807,10166919,0,3,10
140807,10166920,0,3,4
140807,10166923,0,3,1
140807,10166925,0,3,11
140807,10166925,4,3,1
140807,10166926,0,3,51
140807,10166926,4,3,1
140807,10166927,0,3,13
140807,10166928,0,3,81
140807,10166928,4,3,2
140807,10166929,0,3,38
140807,10166929,4,3,1
140807,10166930,0,3,1
140807,10166933,0,3,1
140807,10166934,0,3,6
140807,10166934,4,3,1
140807,10166935,0,3,8
140807,10166935,4,3,1
140807,10166936,0,3,13
140807,10166937,0,3,10
140807,10166937,4,3,1
140807,10166938,0,3,8
140807,10166939,0,3,2
140807,10166943,0,3,8
140807,10166945,0,3,1
140807,10166947,0,3,43
140807,10166948,0,3,16
140807,10166948,4,3,1
140807,10166949,0,3,21
140807,10166950,0,3,2
140807,10175931,0,3,1
140807,10175932,0,3,8
140807,10175933,0,3,1
140807,10175935,0,3,2
140807,10212917,0,3,1
140807,10212918,0,3,3
140807,10212924,0,3,8
140807,10212937,0,3,1
140807,10212938,0,3,6
140807,10213024,0,3,3
140807,10213025,0,3,1
140807,10213272,0,3,1
140807,10213273,0,3,1
140807,10213811,0,3,7
140807,10213811,1,3,1
140807,10213812,0,3,3
140807,10213813,0,3,2
140807,10213814,0,3,8
140807,10216956,0,3,23
140807,10216956,1,3,1
140807,10216957,0,3,9
140807,10216959,0,3,11
140807,10216961,0,3,1
140807,10217051,0,3,3
140807,10217053,0,3,16
140807,10217055,0,3,4
140807,10217056,0,3,84
140807,10217056,4,3,1
140807,10230644,0,3,2
140807,10230655,0,3,6
140807,10230655,1,3,1
140807,10230659,0,3,60
140807,10230661,0,3,1
140807,10230686,0,3,3
140807,10230686,4,3,1
140807,10230687,0,3,3
140807,10230699,0,3,4
140807,10249783,0,3,28
140807,10249784,0,3,6
140807,10249785,0,3,32
140807,10259607,0,3,6
140807,10259607,4,3,1
140807,304269,26536,1,84927
140807,307761,30768,2,9
140807,307761,30768,4,9
140807,307761,33354,1,8
140807,307761,33354,4,72
140807,355827,76072,1,41521
140807,355827,76072,4,105786
140807,358278,74019,1,6
140807,405642,30769,2,9
140807,405642,30769,4,9
140807,405642,87632,2,14
140807,405642,87632,4,13
140807,409629,27848,2,43
140807,409629,27848,4,41
140807,409629,28950,2,48
140807,409629,28950,4,48
140807,409629,33029,2,184
140807,409629,33029,4,179
140807,409629,37344,1,180162
140807,409629,37344,2,47
140807,409629,37344,4,1066747
140807,409629,39858,1,3
140807,409629,39858,2,1
140807,409629,49499,2,398
140807,409629,49499,4,391
140807,409629,49864,1,61
140807,409629,70689,1,26022
140807,409629,70689,2,47
140807,409629,70689,4,101216
140807,409629,74239,1,88
140807,409629,82753,1,18368
140807,409629,82753,2,50
140807,409629,82753,4,56415
140807,421670,66166,2,480
140807,421670,66166,4,453
140807,422046,30768,2,2
140807,422046,30768,4,2
140807,422046,89424,2,196
140807,422046,89424,4,190
140807,422155,27853,2,839
140807,422155,27853,4,799
140807,422474,43156,2,19
140807,422474,43156,4,14
140807,422935,89424,2,6
140807,424075,89424,2,43
140807,424075,89424,4,38
140807,431241,43156,2,3
140807,431241,43156,4,3
140807,436483,44288,1,4
140807,436483,49976,1,29
140807,436483,49976,2,6
140807,439347,89424,2,301
140807,439347,89424,4,297
140807,439576,43156,2,24
140807,439576,43156,4,19
